N,P,K,temperature,humidity,ph,rainfall,label
41,59,32,29.85497186,43.86446078,5.86651749,67.63865364,castor
59,49,40,26.4240839,43.66910563,5.81774472,60.73297254,castor
55,58,40,24.38861181,41.15914945,6.49636513,63.43308771,castor
45,45,34,25.8139266,52.8275192,6.28734481,55.7800344,castor
54,46,24,24.94922648,48.19770857,6.19720884,68.09828815,castor
42,43,37,27.80658627,43.96008283,5.99323208,59.35036238,castor
59,56,38,29.1678141,48.82233261,5.66522857,51.21629556,castor
41,48,21,28.75967805,42.8302951,6.24288708,54.64672954,castor
54,54,30,21.69372442,49.70473012,6.43450507,51.875378,castor
58,48,28,25.41158022,51.67683,5.97282283,66.39361677,castor
53,49,33,23.36646855,52.58044319,5.89869792,64.85089892,castor
52,46,24,22.38760513,55.67004643,6.43243159,51.5557914,castor
60,48,35,21.40291213,58.99806602,6.09170202,55.50712617,castor
42,56,39,28.32743872,53.48951474,5.86693086,62.75618153,castor
58,43,24,25.77206804,47.20480174,5.9184372,53.32027939,castor
50,50,30,23.11379398,40.38026856,6.02253769,66.13540724,castor
52,53,32,21.87235723,46.29469377,6.48046798,65.92318387,castor
49,56,21,26.68004321,50.89601553,6.28458153,69.8394364,castor
43,53,39,20.37158768,54.33194466,6.09093394,67.21632239,castor
45,59,33,24.53778643,40.79963888,5.55110198,59.28561317,castor
60,41,26,24.86801528,59.7203369,5.57942314,69.38620344,castor
59,47,39,23.2510304,50.31810328,5.67648494,64.97381947,castor
45,57,23,22.78733559,53.9384672,5.93620904,65.49063947,castor
59,51,23,25.14961862,43.03652411,6.3784006,65.62298061,castor
44,48,28,21.86405919,53.91297807,6.47716265,50.9449536,castor
58,50,24,29.68137938,51.97459758,5.76524212,63.92511942,castor
42,42,27,21.06368108,58.96617582,6.22551552,64.62223515,castor
58,52,32,20.43723824,43.80654962,5.70448936,55.74298454,castor
46,58,21,24.90954707,50.66344258,6.02501827,55.67376202,castor
49,55,21,20.25066819,58.53981947,6.06624943,68.51146595,castor
46,59,22,20.97933527,55.95763159,5.79037578,65.60802998,castor
49,51,35,21.72440272,59.9969162,5.98574968,52.15400838,castor
46,49,34,23.76971928,42.0243187,5.71798817,61.95857219,castor
58,44,39,26.90157829,47.12065952,5.51305603,57.65068346,castor
50,49,37,27.51159839,55.26203123,6.07108278,67.80078339,castor
51,55,27,28.31147227,55.50283973,5.58768332,55.20651954,castor
59,53,30,26.66476906,50.98470605,5.93396536,59.04494897,castor
48,57,28,25.82417508,51.99340205,5.64046302,56.62106975,castor
57,51,28,28.44160693,56.6892705,6.13630744,52.86007006,castor
55,52,21,26.37496131,43.29536581,5.76874397,66.49471937,castor
50,46,21,29.92159809,47.85922936,6.467403,69.05576081,castor
59,41,33,22.78014647,56.22783456,5.70561334,55.93793801,castor
50,47,39,20.22172531,46.50585564,5.87895158,59.63882991,castor
45,47,24,28.87556737,46.64531603,6.48110727,55.04747613,castor
47,52,39,21.99855371,43.09971067,6.2333562,54.32272594,castor
42,55,35,20.12573062,53.85159029,5.86663436,69.41281577,castor
47,41,34,21.42304609,51.82337056,6.06965293,53.02368909,castor
47,41,39,23.16411931,49.96777258,5.63876212,62.99543137,castor
49,49,38,16.33860734,48.8950842,6.74162155,38.40125598,safflower
43,49,32,21.58994049,47.19103439,7.05768046,35.38337613,safflower
43,31,29,16.12950857,53.62645116,6.67396732,34.81741845,safflower
40,41,36,23.68242933,43.12499807,7.35870053,33.19417675,safflower
47,31,27,21.25207055,48.84405501,7.37570646,48.12663668,safflower
49,46,26,24.12642643,54.71161145,7.38933536,46.47577656,safflower
47,42,24,19.35170158,49.33546593,6.72700144,43.32040049,safflower
39,31,32,15.95592208,50.49057724,6.88581788,37.61587506,safflower
44,43,27,23.94310607,44.83015194,6.88853487,42.41380871,safflower
40,39,27,15.15790724,50.88264663,7.4879325,47.59229323,safflower
48,47,35,19.72938546,55.24892097,6.5679762,48.93609009,safflower
39,34,37,24.71144092,57.27370726,7.16699464,38.07297722,safflower
45,46,28,23.57810905,51.83602852,7.25080294,46.97634592,safflower
47,43,29,24.93041659,46.04076591,6.56610497,49.26107804,safflower
41,44,20,19.19167859,45.87620765,6.95531396,35.38292761,safflower
38,46,29,18.56126186,53.26568248,6.53917229,30.85694709,safflower
30,46,20,23.72480873,56.13735221,7.45000003,42.31845766,safflower
38,34,25,15.11971533,45.65017237,6.84345497,49.25277689,safflower
43,48,22,15.87238181,47.75541884,6.87890149,40.4401291,safflower
40,36,34,19.78204562,55.37430303,6.59578689,36.55008927,safflower
40,40,32,23.82121918,48.66150157,7.11861313,37.14277428,safflower
49,46,20,19.03799017,47.46916585,6.68805802,33.65269722,safflower
31,45,32,24.7729705,55.29442941,7.20191855,47.00409332,safflower
43,43,32,23.61244667,50.10008277,7.07269726,48.73896834,safflower
46,36,25,23.35035305,40.78915978,6.83024377,32.72895929,safflower
39,44,33,23.95606395,42.93212267,6.75020057,40.98067501,safflower
37,38,35,15.22555075,42.67265772,6.7454337,31.10072869,safflower
34,44,35,17.34388373,53.149753,7.19795861,47.77761215,safflower
41,32,30,15.89506203,46.50334411,6.63221626,30.43915383,safflower
33,36,33,22.98130056,46.36572407,6.51407976,49.11716854,safflower
37,44,27,24.39381252,56.27781263,7.05553385,35.25633362,safflower
33,36,26,22.49467105,57.67593398,6.59970907,49.72618825,safflower
32,35,34,22.83057017,45.86641831,6.5478589,36.76806467,safflower
43,33,23,23.84102688,42.18576864,7.31811311,43.56535531,safflower
36,38,21,15.11024289,46.63758105,6.64029723,42.49731042,safflower
40,49,28,21.24364505,46.07303075,7.13225978,44.71769407,safflower
31,35,22,17.68159879,43.2855617,6.83580616,33.03401076,safflower
46,32,38,15.11026377,47.90466441,7.0285338,41.85041299,safflower
39,39,37,16.27560883,54.6803744,7.17015161,36.13580792,safflower
49,48,26,15.81730083,58.6562721,7.11388927,35.25930927,safflower
33,46,25,23.24760694,58.20168257,6.59508373,42.63296441,safflower
47,43,24,22.99700652,51.51667699,7.32633705,47.5755778,safflower
35,47,25,22.3139765,57.39037068,7.29646083,46.95936155,safflower
44,44,28,17.72628143,54.18852472,6.74148665,39.73294248,safflower
50,46,30,19.50284574,55.88343086,7.46903506,36.92183357,safflower
35,33,30,17.01624105,52.01898139,7.31422406,45.80250148,safflower
47,38,24,18.86843232,45.28069997,6.75239091,32.79384405,safflower
33,39,37,17.74534579,45.87578454,7.48836529,45.73962569,safflower
49,37,28,18.18980743,45.09192574,7.26167188,49.77033018,safflower
49,36,35,21.78065566,41.17301792,6.73231144,39.86252377,safflower
31,38,40,19.07867071,40.45597218,6.83794251,46.28192547,safflower
45,47,34,24.64337769,50.26542868,7.40637524,42.5041766,safflower
48,33,24,21.2680074,46.2132689,6.95714898,46.6163872,safflower
40,40,22,17.73052471,50.65089184,6.73761379,41.72743591,safflower
33,33,32,23.02613073,56.15226656,6.50781953,36.07007624,safflower
44,35,32,16.16109458,45.78831862,6.62393776,40.29133281,safflower
37,35,36,22.92292388,45.27276058,6.55970133,33.32429982,safflower
37,46,35,23.2511447,45.59486947,7.45693903,31.6097299,safflower
48,38,20,22.51528338,46.22532976,7.46542579,47.43850805,safflower
30,36,38,21.47651559,52.57496811,6.89448302,37.35022927,safflower
42,47,33,16.2356334,47.29540567,7.12088607,33.47514138,safflower
42,35,28,21.46250365,47.26070312,6.95318241,34.78150388,safflower
33,31,29,17.97254708,53.83828763,6.53266179,44.58915952,safflower
42,34,20,23.19579243,59.43422594,7.37510857,31.67336,safflower
48,41,36,17.31562548,42.44959804,6.92021672,46.39376556,safflower
33,43,31,15.83083539,52.84970104,7.4167598,34.64866026,safflower
40,47,21,20.20068089,46.73675977,6.53169606,43.50403535,safflower
40,32,26,18.62091544,50.84497121,7.16470152,37.34081385,safflower
42,40,25,19.94397554,48.72888883,6.58356023,40.94005338,safflower
45,46,25,23.87637868,44.73439669,6.66894769,31.76721812,safflower
43,42,29,18.34202617,49.28512893,6.82604104,40.09760295,safflower
44,33,36,23.41293477,48.18993196,6.63150759,32.79778818,safflower
36,42,25,15.13634523,43.18703434,6.70875551,47.93530457,safflower
32,45,39,23.23243133,44.69241402,6.99730892,36.43375174,safflower
40,42,20,16.92944608,40.70672565,6.85049264,46.46788294,safflower
37,48,26,17.83757557,43.20608414,6.86323503,41.79975006,safflower
37,44,39,24.14833152,42.16403752,6.5977007,35.74897359,safflower
46,36,20,21.97979688,44.84677207,6.85834799,47.93124557,safflower
40,37,37,19.93417143,51.06806793,6.91319509,33.74389361,safflower
37,48,26,16.8768901,53.64673089,6.80489538,37.47160374,safflower
39,39,20,24.47190824,43.17595684,6.52004431,36.43538594,safflower
49,40,29,22.13219493,47.96222602,7.03268246,40.276805,safflower
32,33,37,24.83319761,50.73094518,6.57739656,46.57759263,safflower
37,40,32,21.80928439,43.51302884,7.35531513,44.9861891,safflower
31,49,35,15.1385716,50.60000951,6.91369652,41.32327198,safflower
47,45,28,21.33572158,48.99791412,7.37351728,40.98058015,safflower
47,43,36,18.13090234,57.66823411,6.70871002,37.6197379,safflower
33,34,37,18.57202261,52.02824137,7.48369708,31.35602105,safflower
48,49,20,23.00026441,56.22984413,6.71938458,30.02521746,safflower
41,39,29,16.28051537,48.75291144,6.77986933,33.68568682,safflower
41,39,38,21.88898102,52.92603719,7.19920798,39.57294804,safflower
45,33,28,21.00209573,50.46701536,7.17909702,35.80325934,safflower
33,39,31,22.33472855,58.79527989,6.99071827,42.70830437,safflower
46,44,24,24.96607242,58.7527257,6.91760032,39.05317285,safflower
32,39,33,23.57882148,49.4403029,6.52810164,38.04324889,safflower
35,45,34,22.47028792,40.31237615,6.64551897,31.89423142,safflower
39,43,24,21.38829615,41.01139215,7.18672633,40.31938112,safflower
36,50,31,18.75720506,57.14084666,7.3682013,43.53904643,safflower
39,35,30,18.55695235,46.30379807,7.40742766,42.92026547,safflower
43,44,34,17.55329295,43.09418877,6.78780069,46.06067095,safflower
46,32,39,17.22440234,52.74161262,6.68152198,53.73045373,linseed
41,48,21,16.44699793,65.28918416,7.49137872,42.41868077,linseed
47,41,29,10.9302535,56.71226073,6.05110347,43.69541619,linseed
48,41,24,24.70846232,52.31213539,7.09166593,48.91632767,linseed
35,37,20,16.878722,57.30098765,6.95567099,52.61160226,linseed
33,33,27,16.26994804,55.67707413,6.76280516,63.97279033,linseed
45,43,21,14.09534139,64.52368248,6.13088892,41.12728113,linseed
42,37,39,21.45721401,63.2573498,7.42350565,67.31103073,linseed
46,33,23,14.97869731,59.32222129,6.77208256,55.46269703,linseed
48,37,36,18.03124743,63.10706109,6.17593256,45.51187726,linseed
41,36,39,17.4770776,67.39048317,6.59971686,61.52331135,linseed
34,31,27,12.18064577,68.76872958,6.11921807,63.31581402,linseed
41,34,30,10.17349832,61.49321774,6.13372162,65.17647025,linseed
42,44,21,20.60077139,57.21667263,7.29512701,61.53194862,linseed
42,31,20,24.07673891,63.77009213,6.83856597,50.79343934,linseed
39,35,33,10.45659944,64.03687981,6.00144119,54.13293765,linseed
39,31,21,13.13511106,65.79218133,6.95781351,57.1400594,linseed
49,40,37,12.7573065,65.78238543,6.74974566,54.28227948,linseed
36,44,25,24.73554319,52.90820269,7.03441973,65.04145116,linseed
47,37,23,13.45365935,60.44424671,6.27866123,61.55647081,linseed
40,39,31,11.36647803,58.10945342,6.62344993,48.56545664,linseed
46,44,38,23.22282503,65.40182059,6.80697954,42.15220941,linseed
39,45,24,10.54230964,61.58088129,6.10258315,48.00399336,linseed
39,46,33,17.4914243,50.95172608,6.64718576,60.88221603,linseed
33,49,29,12.92308507,61.62440745,7.3752979,54.75496059,linseed
33,31,24,15.33681165,65.56237149,6.8359759,69.90745561,linseed
33,47,22,22.67702832,68.09617798,6.38508555,62.31791411,linseed
38,44,26,16.72188671,67.41209958,6.99099344,41.47149378,linseed
47,48,36,13.30218394,64.99462198,6.07331703,68.91289093,linseed
45,48,37,20.399662,51.57368772,7.39627687,50.87293382,linseed
44,43,38,16.86872464,53.26476513,7.14103418,48.23611859,linseed
40,43,23,12.46365123,52.50127354,6.03250391,61.54243197,linseed
43,38,34,18.94339374,55.26085003,7.04281934,43.06151596,linseed
42,32,29,22.48778175,57.7593369,7.13442519,57.59596422,linseed
40,37,39,14.55152265,57.51797855,6.85065199,63.70425188,linseed
36,39,22,24.85788329,57.97599686,6.6844704,42.31952788,linseed
37,34,32,18.55190375,61.23798021,6.51973956,57.6079485,linseed
35,44,28,16.9052052,60.34505025,7.01421965,53.93893375,linseed
46,49,23,15.38077154,62.1161339,7.07787063,59.49856585,linseed
47,46,24,21.13571156,68.03984503,7.0570194,51.87244851,linseed
47,46,25,12.38514159,64.46778458,6.32531345,52.72310096,linseed
44,40,28,24.621052,51.59788018,6.54451073,65.26027425,linseed
47,41,38,17.32313713,60.63366919,7.25698402,51.37600749,linseed
42,35,33,13.35239946,53.27809748,7.0026914,46.904005,linseed
42,48,29,11.1372933,68.91136304,6.33285049,46.31903409,linseed
50,45,28,23.75620476,66.26517141,7.29315643,42.8681758,linseed
32,40,27,12.43650072,53.69097319,7.44771658,41.75327005,linseed
49,31,36,19.10049793,55.70971747,7.17485978,42.57692902,linseed
50,35,33,10.89622246,68.01022835,6.53160608,51.83281486,linseed
44,40,30,18.64965096,53.09801532,6.01819141,63.68705606,linseed
40,36,24,11.92877359,68.71256323,7.25880523,69.23431069,linseed
42,49,29,23.58244623,57.26844262,6.6891115,60.59538672,linseed
44,31,29,14.32150403,55.02630817,6.00890387,56.29166886,linseed
48,43,38,23.8856667,52.42226854,6.61135869,49.46215447,linseed
36,37,32,19.73536625,58.74749034,7.34823081,45.45268293,linseed
32,34,34,12.42438017,68.06494829,6.59390163,41.29053427,linseed
47,44,34,22.69519006,52.67759394,7.01913256,55.0203564,linseed
31,33,20,14.59211246,55.68742276,6.86121003,40.18975684,linseed
35,38,33,23.5242185,65.50246129,6.90509171,41.5768146,linseed
30,36,33,21.33562359,53.73460838,6.40676802,66.68554259,linseed
44,46,26,17.26493458,50.89879328,6.3020377,63.16100356,linseed
33,48,30,18.80084448,62.3134984,6.05861271,56.76432167,linseed
38,45,32,15.90228542,59.85369325,6.04273852,44.35546885,linseed
42,38,25,21.26114707,52.87171992,6.16232943,68.94215389,linseed
31,48,33,19.80246168,56.78797082,6.13226829,65.30732009,linseed
50,42,32,19.55124915,52.36564905,6.2045071,45.98696611,linseed
31,44,28,13.1044456,60.87007491,7.15709361,49.23464537,linseed
40,44,35,20.39618798,69.2246985,7.32825148,61.07028837,linseed
49,46,39,18.62382535,58.61861959,7.08944522,50.43586573,linseed
30,42,35,17.87059698,58.69881191,6.70988087,69.16848635,linseed
38,31,39,13.32990857,50.94790403,6.08214663,66.88741769,linseed
34,48,35,10.31707885,58.71789649,6.39977756,62.49590723,linseed
35,49,27,16.44743639,57.76116929,7.45102805,60.40688358,linseed
34,48,29,17.98900621,53.86969997,7.35893787,60.82436826,linseed
31,40,28,11.40402916,64.69856205,6.46201299,66.54954933,linseed
33,31,28,23.41705244,58.38495109,6.22882527,68.62085362,linseed
39,48,26,12.60202618,58.63879691,6.95114598,51.15801303,linseed
41,49,25,16.05410313,62.17709005,6.17894051,69.7049265,linseed
36,37,34,15.7944683,54.03489088,7.2896289,53.20976003,linseed
44,38,33,13.13044007,64.69260737,6.23313952,43.27360213,linseed
35,39,36,19.52376258,66.51450566,7.14456863,52.56318622,linseed
37,36,32,20.95905984,68.42377845,6.19695308,49.74105572,linseed
36,33,29,17.03911097,64.79493069,6.72440435,67.4632639,linseed
36,50,36,13.62264698,62.31963016,6.41532092,60.07247009,linseed
38,40,32,18.96865339,66.09862543,6.11704903,47.15008931,linseed
40,34,24,17.35446593,61.8020865,7.22969632,52.76749431,linseed
30,40,32,10.84881561,67.21974442,6.18456312,67.80757015,linseed
32,46,34,14.96911263,54.70195737,6.57467545,52.50867202,linseed
35,49,35,24.94942393,63.18983456,6.47021342,43.81513421,linseed
33,37,31,22.06564917,50.08071725,6.55493985,63.7734434,linseed
45,33,40,23.99831869,69.30584407,6.32807192,52.40529416,linseed
31,39,30,24.08176902,52.65511352,6.24429166,43.72346434,linseed
45,40,29,17.90649158,64.03627241,6.19905533,69.51392798,linseed
33,42,21,17.9554053,68.50479459,7.14779439,69.20736179,linseed
31,47,29,20.20316784,61.5592487,6.70848106,42.36178159,linseed
39,38,38,11.24608384,68.45927016,6.53585255,63.80465681,linseed
48,44,25,17.60072318,67.96901497,7.24040271,69.89318296,linseed
34,35,21,17.42335374,67.41348425,7.07255907,65.4875935,linseed
34,36,40,13.82807904,61.36623187,6.66755062,53.55404463,linseed
43,37,39,10.45621284,50.68475934,7.26831773,62.98487215,linseed
67,44,70,22.62753428,63.11612992,6.5081601,74.15238379,tomato
53,59,57,27.55533983,71.75123464,6.1009492,91.26012459,tomato
69,53,70,20.82790408,62.58491948,6.89946924,73.65627081,tomato
54,50,60,22.07522011,69.40357492,6.30568516,70.65848086,tomato
57,49,68,28.78349591,65.90382401,6.26278113,71.71647672,tomato
55,44,63,23.30353827,79.10941368,6.5470257,85.41941572,tomato
53,45,67,28.3651713,68.67128701,6.88625364,90.08834028,tomato
77,54,62,20.76442863,79.13205492,6.40466315,85.90693576,tomato
73,46,70,25.04379534,64.32287052,6.33996306,91.62962277,tomato
57,55,66,22.54900253,75.78391853,6.38909637,81.08458607,tomato
50,42,63,27.54103595,72.39717951,6.3466177,62.26096527,tomato
70,48,52,27.98692076,72.83670531,6.74349938,76.86798785,tomato
75,49,53,20.35481855,79.45992426,6.98706842,84.16901885,tomato
58,50,62,28.02879788,76.55698897,6.30770163,68.1777032,tomato
77,46,53,20.4732137,63.09558392,6.05593027,63.33544367,tomato
73,49,63,25.29081388,75.25858861,6.16297548,61.56286182,tomato
70,41,69,23.71632068,78.6834511,6.35692631,83.72981138,tomato
79,52,52,28.80407623,69.53501106,6.08527655,73.59108078,tomato
77,40,67,28.32487167,66.48002236,6.69789436,96.77171728,tomato
73,42,66,26.41468107,63.82560576,6.69354846,89.40913315,tomato
74,58,50,25.96632298,65.09327618,6.67732101,86.45644793,tomato
73,47,62,28.20184123,68.32784936,6.08126196,97.34414371,tomato
69,47,69,20.60686912,68.89085668,6.95624751,84.7342687,tomato
70,53,52,20.89740471,76.7057511,6.99016276,62.36811712,tomato
53,42,66,23.7305636,79.90936621,6.55093505,67.33439619,tomato
53,53,55,20.69110935,75.34034945,6.29021855,84.10307922,tomato
59,54,67,21.83139126,79.00347243,6.87825456,67.61343545,tomato
59,40,56,21.09750786,62.08297124,6.49333852,62.53836849,tomato
61,60,69,21.3383605,78.87694633,6.68082708,96.45429475,tomato
64,44,60,25.8172788,65.56809984,6.20922469,60.30480123,tomato
53,41,60,26.89726564,75.51663648,6.91459091,97.76552612,tomato
60,42,69,22.32921822,65.91849215,6.19619337,98.96943809,tomato
53,44,63,22.29319416,74.43064006,6.18986472,96.71234315,tomato
61,47,63,26.3219587,73.43868406,6.67422052,83.36673061,tomato
79,41,64,22.70086872,79.82430478,6.0907441,87.19588885,tomato
52,51,67,23.0154074,73.88118068,6.18486653,97.60713783,tomato
74,59,57,25.58053628,61.60175114,6.56545084,87.92641742,tomato
52,47,65,25.80634478,66.51942975,6.14505445,72.93683597,tomato
79,50,67,22.17930868,64.0390821,6.38746696,76.90090292,tomato
54,43,54,20.46468867,69.104212,6.60667323,90.18115131,tomato
51,44,65,21.21579712,75.02603863,6.22742568,61.99975473,tomato
56,58,57,25.0307992,68.45292737,6.1038959,84.45957143,tomato
62,48,69,23.77935643,77.74662365,6.34816502,61.34124135,tomato
72,55,65,28.21439942,76.49769723,6.01167464,62.52565268,tomato
55,40,56,21.28897361,76.30524096,6.64241902,85.51350518,tomato
74,40,60,22.42793471,69.01659058,6.83113792,85.99368794,tomato
78,57,51,24.18224183,68.19423208,6.55849523,88.05358569,tomato
58,59,67,25.62195383,79.7013632,6.92927463,65.34556009,tomato
62,58,50,29.73794353,67.05675757,6.11952206,90.95552211,tomato
65,52,62,27.87103864,61.41563005,6.4453332,83.83400426,tomato
74,48,65,27.55406036,60.64375273,6.44574901,68.60447074,tomato
66,44,62,26.92064645,61.30639367,6.16441733,83.42563002,tomato
77,48,64,29.39408447,65.78710339,6.76442796,71.91072355,tomato
64,56,59,27.45117191,79.4823961,6.13104348,62.69095797,tomato
60,48,56,21.44188288,79.46871658,6.94948222,77.8216978,tomato
78,50,67,24.03908941,70.32330805,6.10573673,99.35766885,tomato
66,55,58,21.78518836,72.45560369,6.90510277,63.59068122,tomato
80,55,60,27.51336217,61.39487904,6.12377713,83.52431105,tomato
59,56,67,25.72030487,68.47799575,6.41424877,96.20132389,tomato
65,41,60,28.72098048,70.33325704,6.62749266,66.10359676,tomato
80,51,57,29.7252383,69.1213675,6.40713738,76.65631515,tomato
77,59,69,24.44964821,61.88755898,6.76511856,65.55796609,tomato
59,45,59,20.93530435,62.53850763,6.13991333,63.42631858,tomato
66,43,69,24.44480736,69.86505265,6.88670503,60.67028331,tomato
55,56,52,23.07573863,76.34638437,6.15046712,78.83666305,tomato
80,54,60,25.99275435,74.2287938,6.1753223,73.5945883,tomato
68,46,51,24.76305514,74.55911825,6.91671946,70.13231784,tomato
63,56,60,25.23260806,67.67270419,6.47229345,94.72558388,tomato
54,46,68,28.73648215,72.85763401,6.61509155,86.91067975,tomato
61,44,64,22.68087604,67.8049911,6.00951924,63.75476587,tomato
59,57,51,25.35991109,72.72073086,6.05627515,64.59758613,tomato
57,48,59,29.5331012,74.17368222,6.4125935,63.1395139,tomato
79,45,55,25.51434511,62.71603481,6.12154444,89.17041077,tomato
54,54,54,29.78868063,78.9818531,6.17057981,82.80635492,tomato
63,59,53,27.86383403,68.85334402,6.18451483,66.94070075,tomato
75,52,58,27.38578708,68.93304032,6.69332296,86.85977177,tomato
52,42,63,29.70189843,61.28666948,6.4189691,88.08301345,tomato
62,49,56,27.53010033,67.31096939,6.45475649,70.838153,tomato
75,43,58,21.06526057,67.34204332,6.24504143,87.85088929,tomato
55,41,56,27.97080706,70.19145995,6.73088753,62.24687202,tomato
62,58,50,26.27200397,67.53194752,6.38491352,70.48783902,tomato
75,58,50,24.19552628,78.98273376,6.75889985,79.81456426,tomato
51,48,61,27.21989132,66.64148664,6.41874737,94.16875788,tomato
68,45,61,28.73682188,67.98418818,6.26855051,71.44051752,tomato
77,48,61,25.84358036,68.32211362,6.64007227,67.29098275,tomato
61,58,52,24.10645915,73.36421449,6.78420723,74.04877771,tomato
52,56,58,27.68349938,63.35451974,6.02252292,81.61294768,tomato
60,52,57,24.04896099,78.39192589,6.43075059,95.02643297,tomato
73,45,62,23.70809858,68.4780017,6.26416247,86.8454338,tomato
59,46,50,28.50082229,74.45775837,6.45614303,64.51968106,tomato
54,40,67,22.268983,75.7540182,6.16406665,72.38700712,tomato
71,44,61,20.85608398,66.24908432,6.48626174,66.28767065,tomato
68,59,59,21.60656294,72.21464576,6.11790141,71.64374726,tomato
64,58,61,28.23424665,64.83992433,6.52605169,74.80559777,tomato
68,46,50,21.80403639,72.76765004,6.77459339,76.08586318,tomato
64,56,55,29.95117792,68.15152566,6.78630786,80.35370416,tomato
72,41,50,27.49772276,66.22324214,6.60921221,94.48271768,tomato
78,60,69,28.92294393,69.1850386,6.34600696,92.35479299,tomato
72,42,51,21.38734011,60.02820294,6.36662942,81.79673595,tomato
73,45,62,27.591794,60.89358886,6.8517424,67.04128736,tomato
73,50,76,24.88924346,51.14491223,6.05696486,64.17538345,onion
77,59,65,23.51123576,67.26923996,6.10403915,73.04759633,onion
93,51,79,24.96239608,60.62133921,6.75419014,53.66954122,onion
86,47,70,22.88279643,58.53400914,6.06864786,67.52944094,onion
65,58,67,23.07525927,66.8419416,7.38999259,57.27248794,onion
68,40,65,16.37540951,50.48195387,7.00578753,58.65444383,onion
79,57,67,23.25012367,59.02226199,6.46079098,77.71602685,onion
74,57,60,20.05705876,58.72769577,6.11209524,76.21549477,onion
65,52,73,21.89408481,54.85995335,6.88872977,66.67962488,onion
73,44,67,24.1550548,64.17053702,6.73630596,52.72124328,onion
96,42,63,17.93376498,52.37758979,6.54658002,59.06418582,onion
73,53,79,15.22599383,62.42371185,6.3707481,68.54283062,onion
84,53,79,19.74578766,51.38311988,7.00455822,77.01709876,onion
65,54,74,20.47130529,53.59429384,7.03327937,53.42875902,onion
90,46,71,18.32719872,54.48875664,6.5491117,74.85919842,onion
60,57,77,19.53505574,56.11901504,6.18322226,67.44242944,onion
75,42,72,17.74802541,59.63674944,7.22646277,58.50480158,onion
80,48,60,21.01640223,58.01990983,6.88662626,67.94038204,onion
98,48,75,23.36068325,58.73978253,6.93219605,57.94013993,onion
98,46,79,22.01845055,66.04303489,7.11331911,69.3799466,onion
90,54,67,24.63413607,51.89395359,6.77406611,53.25501989,onion
91,55,62,23.39285613,68.0300907,6.37221981,62.95274395,onion
64,57,71,15.41945978,66.59400542,7.42051384,51.45309984,onion
100,42,71,15.55224016,63.57570926,7.32026361,60.97309613,onion
62,48,70,24.99379886,54.55555744,7.24730356,65.45182142,onion
72,57,62,16.57274947,59.18951097,6.3322943,70.44041355,onion
97,41,77,19.50482931,60.34220022,6.22760382,66.17652473,onion
68,55,64,21.56734617,52.41415881,6.8427603,70.5239245,onion
60,52,70,17.4698196,55.76126351,7.20118381,68.97422247,onion
89,46,67,21.61439267,67.98161771,7.24686252,58.91709505,onion
75,43,77,24.6486092,66.66535367,7.34572842,67.83868787,onion
65,51,69,16.19647966,58.93562585,6.19547784,66.29881446,onion
61,46,70,17.00388785,60.33182669,7.24561919,57.66617561,onion
87,58,72,20.86162914,65.91428705,7.29496953,71.56134712,onion
96,49,69,16.38796465,50.78271475,6.65976537,78.53139951,onion
66,54,80,16.18057528,60.64321142,6.08068739,65.13383157,onion
84,48,69,16.60299558,67.34781886,6.54314762,55.62738787,onion
79,55,71,22.14680495,56.84929706,6.70049457,54.70311057,onion
75,43,75,21.90307776,50.62728995,6.01476086,62.56597536,onion
85,58,79,18.5306469,53.90745297,7.06072835,71.40084217,onion
63,42,65,24.19409728,56.3966263,7.13350108,72.41485663,onion
76,46,61,20.15162085,51.55507473,6.92084188,51.26295751,onion
77,41,71,24.2143946,53.4506948,7.33370485,62.11412427,onion
87,58,62,20.54532939,68.5543978,6.35714281,55.62502461,onion
75,52,72,19.73044574,68.29016221,6.43764636,65.91879304,onion
63,54,76,18.35172196,50.34130242,6.40878798,71.67819252,onion
66,57,61,24.2657591,52.97830546,6.80394481,73.07793887,onion
99,41,64,20.40053091,69.97904838,6.28545039,60.97418156,onion
66,51,75,22.4868011,60.08391378,7.37308678,75.21443034,onion
77,54,74,23.86898384,54.34313153,6.60444791,56.42037654,onion
91,48,73,21.54025485,64.44023548,7.05210179,77.86264742,onion
67,56,75,17.99672511,59.18810489,6.24005146,75.97477854,onion
84,47,75,17.84142002,59.42042815,6.08756952,55.22113927,onion
76,55,62,19.12386631,54.77107594,6.74698433,50.96719845,onion
64,48,79,16.26960598,68.21816719,7.36322918,54.39502528,onion
90,45,73,15.35838846,67.45024583,7.19396999,69.53316818,onion
74,56,62,17.12892528,56.23992781,7.31003141,64.31460946,onion
92,57,69,16.376583,51.51274265,6.17749861,55.35545633,onion
89,52,64,24.41061059,55.3903759,6.42526477,77.69775942,onion
70,52,78,24.96667688,60.66620019,6.94486854,50.5092806,onion
96,46,71,21.572712,63.15341839,6.85348885,69.68849982,onion
92,58,78,16.74338481,59.62160042,6.47588665,73.22995397,onion
99,54,77,15.33074669,53.12463756,6.76220739,77.2146057,onion
77,57,67,22.74573121,61.03918332,6.64379313,60.46566031,onion
92,45,72,24.09461524,53.91047166,6.24170654,63.55935482,onion
87,57,78,24.22417504,55.24445607,7.20019705,79.29992364,onion
